,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
1028,7152.5,532171.1666666666,526451.3333333333,44036559.416666664,39172974.125,43752967.25,3904599114.15,3280938334.4333334,3291864344.9666667,3920742333.3,4441152.128115654,3142.5621587261558,5004137.278878793,-32750542.540723324,39211639.95484519,36027023.94072515,-36290512.74679804,0.08681203101240682,6.142825008282326e-05,0.09781680701595051,-0.007569615720667595,0.009062965777323524,0.008326907148224538,-0.008387807177779446
1029,4184.0,215640.0,303939.6666666666,12055915.666666666,15542373.666666666,25054724.333333332,713818535.8000001,873550397.3,1286577860.7666667,2229078991.9,942003.2383683864,-122432.67176545225,2975536.720177401,-4633856.887265086,10388775.309295908,13065321.48631373,-23285214.617410183,0.05381074986383907,-0.0069938123428784195,0.169973791637347,-0.004092261965259171,0.009174558277941737,0.011538275670373863,-0.020563690344775516
1030,3940.0,224361.8333333333,245671.3333333333,14027484.166666666,13872269.25,17139442.333333332,932634904.25,870781778.9833333,973440298.75,1285285388.2,1251283.0862873662,-117393.37540890835,1821065.6780597866,-8662658.999870181,9494075.257099792,12080824.106549159,-10510783.640815735,0.08060521311341225,-0.007562252016858742,0.11730949509519614,-0.008890182255772337,0.00974343551869012,0.012398124883913765,-0.010786847574081184
1031,5404.0,307456.6666666666,419672.6666666666,19114165.333333332,23902733.0,37306004.33333333,1264145772.2,1507792784.2,2150494356.9,3591579240.6000004,1621640.9295994788,25760.538037676364,4714378.288346086,-7864995.563138723,20462429.85863021,23995147.72809717,-37825225.932103634,0.05552953241860344,0.0008821130534964493,0.16143353144208794,-0.0036636175526510383,0.009531666813814588,0.01117725289091316,-0.01761948376771155
1032,1264.0,46327.83333333333,60474.33333333333,1778143.1666666665,2186567.583333333,3186278.333333333,70732179.65,83247169.48333333,114647933.21666667,179212681.70000002,80146.2193873066,-29923.58408052055,292967.42185302405,-314910.2679451704,367871.26865596185,728507.5965314545,-1263645.0979998708,0.0501636227338033,-0.018729210112887903,0.18336868957112243,-0.005543947852759279,0.006476318296207938,0.012825266549303448,-0.022246281689760356
1033,1287.5,46858.83333333333,61793.666666666664,1789776.25,2214193.208333333,3272995.083333333,70937038.05,83755738.13333333,116592299.6,185172804.4,84339.15379719553,-34800.28866774589,307203.05217907205,-341327.54628942907,388409.86370296776,811440.3883035313,-1403330.1179116666,0.050878554463384996,-0.020993670230330257,0.18532373776473385,-0.005738564197178893,0.006530134944886556,0.01364232922623566,-0.023593466331727264
1034,869.0,31455.166666666664,32188.666666666664,1206972.3333333333,1160188.0,1274535.5,48405038.050000004,44567212.583333336,46055448.18333333,53118778.0,68390.61868686881,-4944.19191919174,82233.70278736763,-234769.22907866538,217627.59845965635,287401.3664891934,-183390.99874563515,0.09056428852505467,-0.006547202410071151,0.10889559019516054,-0.010546096300546443,0.00977607508453823,0.012910390768834847,-0.008238128740358919
1035,4319.0,231621.0,314073.0,13439423.166666666,16662921.916666666,25999408.833333332,823977985.5,968461212.5,1383368218.8333333,2324772149.5,1017962.7265184838,-180306.2224859167,3160360.597862158,-5939986.864986181,10499986.033762738,15285227.178815603,-25512684.632026672,0.054571446826111036,-0.009665944711413247,0.1694221662785407,-0.004845375895942008,0.0085650659491551,0.012468490759264176,-0.020811249244585613
1036,1090.5,36068.166666666664,48265.666666666664,1252371.0833333333,1587732.4583333333,2341677.25,45190420.45,55143013.46666667,77124933.23333333,121055566.4,59420.4673824443,-8649.118568189675,205432.7944495394,-162265.1108464077,285049.6417566035,439839.80371735524,-772324.6114839762,0.04996716663498065,-0.007273115944391299,0.17275015032248994,-0.004132006309387018,0.007258657835211839,0.011200318014141326,-0.01966689050345117
1037,1221.0,46644.83333333333,49399.0,1902874.3333333333,1882553.5,2162178.833333333,81483011.95,77077484.11666666,82815410.31666666,100264252.10000001,120941.10098735127,-4594.838929838734,163602.91113841068,-451313.2998122722,442399.59563336056,587310.0536820516,-450827.836515978,0.08112273608476778,-0.0030820449195043164,0.10973867175534527,-0.008663412075626806,0.008492304571251752,0.011274006357274553,-0.008654093120069461
1038,5857.0,348464.6666666666,506052.5,22452354.166666664,29059663.25,50319451.0,1525844610.6000001,1822783716.75,2855700567.2833333,5429263906.25,1720302.9603987671,-1048142.0647231229,6595849.709877066,-14667888.271694422,7590101.158233941,43045471.64596462,-58182985.980259895,0.0501481006267953,-0.03055411456173288,0.19227388581221833,-0.005587011086174777,0.002891075970225013,0.01639605666752495,-0.02216194871935113
1039,1275.5,48813.83333333333,53223.0,1994797.9166666665,2028863.125,2403472.4166666665,85543780.35000001,83080219.73333333,91964566.7,115028843.2,126675.35712574632,-7999.792679341044,182627.4703710964,-493657.9708157629,455266.04799516033,650449.8541470859,-502302.34556777775,0.0778630141127253,-0.004917199243986252,0.1122548664990963,-0.008496205266958334,0.007835452932020759,0.011194705248179275,-0.008644981113069489
1040,5156.0,347437.8333333333,337341.3333333333,25802612.166666664,22562715.083333332,24814226.333333332,2038676281.25,1679984524.15,1673466079.25,1968425037.2,2390461.656317342,-169081.26017153636,2743013.149642274,-22199844.15760064,14585544.630278528,23480656.907023877,-14027954.15456891,0.08991993090658129,-0.006360183687549553,0.10318155584710761,-0.011629677030008924,0.007640827212692166,0.012300647443403027,-0.0073487261915554155
1041,5941.5,405103.8333333333,421620.8333333333,30537444.25,28354421.041666664,33811952.25,2451559808.55,2135301575.2833333,2280009701.1833334,2924139020.8500004,2916621.9355405048,-392564.7020895891,3892886.8455239497,-28269389.265542507,21834645.84472236,30354806.746895313,-27719579.84615946,0.08262052205390974,-0.01112036504675358,0.11027563756369477,-0.010389058037071236,0.008024276745738308,0.011155453201883136,-0.01018700195748478
1042,6451.0,454085.8333333333,474904.0,35414201.666666664,33252830.083333332,39576866.83333333,2949281251.4500003,2613781027.1833334,2796027618.8166666,3558469221.8,3451103.8470995016,-175658.3050302267,4615805.103989042,-29370431.746891975,31418892.21766579,36075224.86962372,-34669978.45220137,0.0829285255979992,-0.004220992728875223,0.11091579062253999,-0.008787042480619487,0.009399900654843096,0.010792981736158136,-0.010372560270377838
1043,1263.5,48466.166666666664,51876.166666666664,1981236.9166666665,1991298.125,2311394.25,84945586.65,81942718.55,89387204.05,109296006.65,122139.71733060735,1397.8957206616178,181487.9041133537,-422237.9664218128,490816.8569939146,610430.0922237318,-506974.64712044597,0.07650792404789326,0.000875637359907768,0.11368343637091628,-0.007440792019927411,0.008649307838693464,0.010757164727352792,-0.008934044800771979
1044,5664.0,319971.1666666666,456774.8333333333,19771654.5,25706972.333333332,42268612.166666664,1299456746.45,1605672000.4,2398837550.733333,4235968205.9500003,1695816.3117888868,-97190.15353793651,5431880.463507332,-9085627.272838354,22162449.670893878,26671393.250754118,-48906593.5681448,0.052860628075627525,-0.0030295336370261138,0.16931822800420948,-0.0037631090580514033,0.00917930183582085,0.011046827975522824,-0.020256261865916246
1045,5944.0,427342.0,406357.0,33918443.33333333,28784429.5,31257263.0,2865020921.6000004,2274665103.233333,2217625557.366667,2590720031.7000003,3194825.4053387158,-430478.49024226144,3476978.43590175,-32916758.02480507,17754975.43233818,29253183.674329817,-21560700.71023798,0.09042521036795183,-0.012184111211206496,0.09841117013338462,-0.012084259784314863,0.00651813083860871,0.010739303997449892,-0.00791527246753884
1046,9465.5,617550.5,930914.6666666666,44570523.916666664,60672826.041666664,106792466.75,3443516672.9500003,4440101104.5,7027152323.733334,13335656052.5,4280140.941625729,-62139.66086709499,15238706.608949766,-22856544.222081184,64779604.55115098,71994350.63839626,-164586359.80685425,0.04777172796685641,-0.0006935563607323733,0.170083031521148,-0.002622114599719148,0.007431549809419944,0.008259229219956393,-0.018881432502261514
1047,1279.5,49226.0,52508.33333333333,2021039.75,2021102.375,2340796.083333333,87100528.7,83520919.18333334,90779260.81666666,110843742.80000001,127175.68122313404,957.617933437461,185950.38622942986,-440231.6761469245,507469.965905088,643587.6306748707,-480360.9406969249,0.07768255338795917,0.0005849404974603797,0.11358382881735773,-0.007517623349070403,0.008665819093324012,0.010990234600745932,-0.008202891385215589
1048,6088.5,434347.8333333333,409992.0,34313360.416666664,29086942.625,31182317.916666664,2892633186.75,2308736627.0,2232236291.5,2560609874.5,3327396.6618237495,-161499.00824299455,3573967.7378048785,-29996165.762499332,21160085.10653764,29469497.931761324,-20501605.964185715,0.08976022981123011,-0.004356615566907362,0.09641175912806776,-0.010370267735231175,0.007315459902192154,0.010188188250288648,-0.007087810640005723
1049,1391.0,48879.33333333333,72163.33333333333,1800076.8333333333,2512426.4166666665,4161413.5,68767556.2,92261700.4,144833629.06666666,257216041.20000002,82471.35014777584,-23372.01931064762,417670.3815400591,-282655.7272160053,518546.47884404566,1027797.3168761712,-2009295.5874945521,0.04262347407813496,-0.01207930581294024,0.21586360170990315,-0.003916877278239198,0.007185712954413385,0.01424261237074106,-0.02784363971478744
1050,6048.5,421715.8333333333,433342.8333333333,32445281.416666664,29804536.041666664,35060238.75,2657716231.3500004,2289392106.116667,2417034356.116667,3057317340.8500004,3042248.5847202726,-409158.93695521355,4013531.10325104,-28671746.593129635,21915446.900666118,31179083.689747572,-29658451.02842474,0.08315709853029507,-0.011183987464345867,0.10970622291805206,-0.010077085355288479,0.007702489567559994,0.010958323959118584,-0.01042387639512325
1051,5193.0,292240.8333333333,394244.5,17939102.333333332,22142950.0,34282325.0,1169624143.3500001,1374825116.6333332,1944630095.5333333,3229515704.65,1492981.6579316165,-43520.48278130591,4351894.46269016,-7953099.645553827,17814620.668827683,21968858.357054383,-33923346.27520704,0.05536277200286973,-0.0016138273051621215,0.16137702672935456,-0.004092518180042047,0.00916707475160185,0.011304768735203346,-0.01745632741276671
1052,4030.0,217313.8333333333,280895.1666666666,12659191.166666666,14890759.0,22192899.5,777777215.0500001,862773343.1999999,1173908634.2666667,1891920994.8500001,940753.906610148,-256239.86678383872,2614215.9623587057,-6315845.660998702,8049601.954642609,12898464.79951176,-19374156.705309868,0.05792498609129716,-0.015777442554528304,0.16096496883539124,-0.006125885757810943,0.007807496353892049,0.012510521322723485,-0.01879144567504964
1053,5477.5,372092.5,375348.5,27818009.583333332,25205649.291666664,28967934.25,2210929202.75,1882314443.9166667,1954226308.5833333,2410112153.75,2541363.5666742697,-292180.32700061053,3246985.5594933815,-24053431.07052946,15767304.995472461,26446814.292188227,-19933120.07768202,0.0847036308794646,-0.00973836836769017,0.10822200723613759,-0.010832309718755423,0.007100705535115898,0.01191015463230063,-0.008976753865569871
1054,5686.0,324927.8333333333,457643.6666666666,20271248.166666664,26030896.333333332,42299956.666666664,1343778534.8500001,1639657000.1833334,2424676663.7833333,4235537384.3,1703169.2228231132,-121260.72764489427,5466026.726443119,-9282829.290198088,21963301.99495527,26955091.192807138,-48896716.14834499,0.0526797966490662,-0.0037506493120292076,0.16906668613356582,-0.003807704397312543,0.009009081064756922,0.011056652670882215,-0.020056842076024373
1055,882.0,31618.333333333332,32961.5,1202686.6666666665,1176462.75,1319328.8333333333,47859930.7,44855373.78333333,47201570.31666666,55582596.35,69218.40954900486,-5155.950869236607,87514.22760770959,-217268.18216490746,279056.9841658729,291045.2832670887,-263500.8909293711,0.08897837005800678,-0.006627833656291113,0.11249714317556676,-0.009404260873132187,0.012078734453503706,0.01259763736441129,-0.011405402732746763
1056,1.0,16.5,44.5,272.3333333333333,734.25,1980.3333333333333,4496.25,12118.833333333334,32675.5,88132.25,0.08333333333331439,0.0,0.08333333333325754,9.094947017729282e-13,1.4495071809506044e-12,1.2505552149377763e-12,1.4551915228366852e-11,0.08333333333331439,0.0,0.08333333333325754,9.094947017729282e-13,1.4495071809506044e-12,1.2505552149377763e-12,1.4551915228366852e-11
1057,6034.0,416362.1666666666,431937.0,31725472.5,29427431.333333332,34949963.666666664,2574122286.9500003,2240807008.616667,2389388817.8166666,3049461993.1000004,2995367.456685271,-377378.9390398823,4030246.73444923,-28397076.17236519,21855601.621891677,31776165.58092439,-29392468.90937853,0.08226962077026094,-0.010364946087733598,0.11069322053082555,-0.010040616089117943,0.007727686609358428,0.011235391891957987,-0.010392566278270633
1058,4301.0,235921.5,312065.0,14007875.333333332,16633920.5,25797966.5,877268566.5500001,970538455.4166666,1362376050.35,2304435343.5,1066942.0242772978,-483690.03185305744,3155659.0773076005,-8150658.284706473,7241115.217405051,17477307.25553319,-25298187.246917725,0.05767690347379771,-0.02614738443480442,0.1705890665627958,-0.006718449845068551,0.005968728869640064,0.014406248933718,-0.020852868106185175
1059,1305.5,47455.83333333333,59004.33333333333,1817455.9166666665,2112443.5416666665,2936239.083333333,72451709.55,80053868.03333333,104535923.26666667,156200309.6,92403.35645133862,-32405.028698029462,269436.056055577,-331930.1577016562,266691.1328907921,730792.4083468225,-863358.9916545153,0.05421681417163054,-0.01901335066841034,0.15808911216331284,-0.005390195558745857,0.0043307826261357995,0.011867297690307388,-0.014020039139083776
1060,4295.5,236246.8333333333,309242.0,14033486.25,16721007.458333332,25346331.083333332,879311768.45,988435186.7666667,1368202483.9,2244018886.3,1040222.0758578107,-286894.5865198113,3083354.814214483,-6933145.985814929,9692903.029980138,15495990.219027668,-24670611.031345844,0.05637656610820631,-0.015548729447683362,0.16710754419941753,-0.005733186063075557,0.008015295895387535,0.012814009013953003,-0.020400724811197663
1061,1232.5,42676.666666666664,59411.166666666664,1551054.9166666665,2029405.625,3159242.4166666665,58518093.7,73245125.96666667,107391190.73333333,179322601.15,73328.44382465631,-27771.29679400474,295399.23233040376,-267042.8264570087,401629.48725208826,676314.2623218931,-1443568.2677363753,0.04827236899532608,-0.018281941036748794,0.19446233958117334,-0.005007415117923253,0.007531097513280863,0.012681809530513517,-0.027068862562316887
1062,1216.5,46176.83333333333,49837.83333333333,1870651.75,1877165.5416666665,2210869.083333333,79471675.05,75920995.18333334,83329669.01666667,103919891.55000001,117836.3478672884,-14616.886222998146,169102.020973193,-481792.1728616953,393410.22380603384,605472.301471767,-511083.8484132439,0.07962602708935747,-0.00987712704457979,0.11426798561375348,-0.00933425061481877,0.007621937072214768,0.01173043175172327,-0.00990174808764426
1063,6016.5,421612.5,431821.0,32627954.75,29753580.625,34965013.25,2687435142.9500003,2292576972.0,2409313620.9,3049487061.0,3083019.9612939395,-506725.4271067083,3972014.6559669226,-31094413.918022156,21796202.478235543,31842119.60384214,-30214703.836173058,0.08517036227589399,-0.013998608099498681,0.10972939892088146,-0.011074460357059657,0.007762847079737423,0.011340760181786768,-0.010761146381989141
1064,886.0,31848.5,32799.0,1213111.5,1177363.5,1301958.3333333333,48343514.650000006,45079831.68333333,46939749.71666667,54458227.300000004,68272.95344243804,-1642.0886004513595,87766.00714823185,-171794.5183667764,289484.0863614916,260627.53703432716,-237264.6998980865,0.08697235838454977,-0.002091843271113941,0.1118044004660302,-0.007352330100281532,0.012389118011111722,0.011154137534287612,-0.01015427274035961
